step	generator	AUROC	TPR_at_1pct_FPR
80	gpt4	0.9975	0.9697
80	llama-chat	0.9957	0.9237
80	mistral	0.9829	0.7793
80	mistral-chat	0.9960	0.9088
80	mpt	0.9731	0.4673
80	mpt-chat	0.9927	0.7487
80	MACRO_AVG	0.9884	0.8116
80	GLOBAL_TPR_AT_1FPR	-	0.7982
85	chatgpt	0.9972	0.9854
85	cohere	0.9809	0.8517
85	cohere-chat	0.9879	0.8720
85	gpt2	0.9891	0.8466
85	gpt3	0.9939	0.8872
85	gpt4	0.9986	0.9948
85	llama-chat	0.9970	0.9493
85	mistral	0.9848	0.8021
85	mistral-chat	0.9976	0.9639
85	mpt	0.9776	0.5511
85	mpt-chat	0.9958	0.9304
85	MACRO_AVG	0.9909	0.8759
85	GLOBAL_TPR_AT_1FPR	-	0.8639
90	chatgpt	0.9982	0.9888
90	cohere	0.9856	0.8577
90	cohere-chat	0.9916	0.8813
90	gpt2	0.9904	0.8554
90	gpt3	0.9958	0.9034
90	gpt4	0.9994	0.9966
90	llama-chat	0.9979	0.9516
90	mistral	0.9849	0.8010
90	mistral-chat	0.9985	0.9700
90	mpt	0.9814	0.5733
90	mpt-chat	0.9967	0.9400
90	MACRO_AVG	0.9928	0.8836
90	GLOBAL_TPR_AT_1FPR	-	0.8716
95	chatgpt	0.9979	0.9858
95	cohere	0.9842	0.8547
95	cohere-chat	0.9908	0.8776
95	gpt2	0.9908	0.8642
95	gpt3	0.9953	0.8951
95	gpt4	0.9991	0.9963
95	llama-chat	0.9977	0.9499
95	mistral	0.9854	0.8105
95	mistral-chat	0.9982	0.9668
95	mpt	0.9830	0.5922
95	mpt-chat	0.9964	0.9287
95	MACRO_AVG	0.9926	0.8838
95	GLOBAL_TPR_AT_1FPR	-	0.8730
100	chatgpt	0.9976	0.9880
100	cohere	0.9840	0.8569
100	cohere-chat	0.9898	0.8779
100	gpt2	0.9913	0.8676
100	gpt3	0.9956	0.8932
100	gpt4	0.9983	0.9944
100	llama-chat	0.9978	0.9547
100	mistral	0.9870	0.8178
100	mistral-chat	0.9980	0.9693
100	mpt	0.9856	0.6318
100	mpt-chat	0.9967	0.9497
100	MACRO_AVG	0.9929	0.8911
100	GLOBAL_TPR_AT_1FPR	-	0.8823
105	chatgpt	0.9981	0.9854
105	cohere	0.9850	0.8487
105	cohere-chat	0.9907	0.8705
105	gpt2	0.9919	0.8511
105	gpt3	0.9959	0.8842
105	gpt4	0.9987	0.9914
105	llama-chat	0.9983	0.9561
105	mistral	0.9889	0.8104
105	mistral-chat	0.9984	0.9661
105	mpt	0.9844	0.5816
105	mpt-chat	0.9971	0.9417
105	MACRO_AVG	0.9934	0.8806
105	GLOBAL_TPR_AT_1FPR	-	0.8707
110	chatgpt	0.9951	0.8683
110	cohere	0.9822	0.7963
110	cohere-chat	0.9892	0.8158
110	gpt2	0.9912	0.8147
110	gpt3	0.9939	0.8470
110	gpt4	0.9957	0.8739
110	llama-chat	0.9951	0.8532
110	mistral	0.9883	0.7975
110	mistral-chat	0.9963	0.9045
110	mpt	0.9824	0.6119
110	mpt-chat	0.9954	0.8865
110	MACRO_AVG	0.9914	0.8245
110	GLOBAL_TPR_AT_1FPR	-	0.8202
115	chatgpt	0.9911	0.7594
115	cohere	0.9785	0.7277
115	cohere-chat	0.9854	0.7379
115	gpt2	0.9893	0.7903
115	gpt3	0.9900	0.7895
115	gpt4	0.9919	0.7653
115	llama-chat	0.9908	0.7562
115	mistral	0.9866	0.7902
115	mistral-chat	0.9928	0.8299
115	mpt	0.9809	0.5867
115	mpt-chat	0.9922	0.7879
115	MACRO_AVG	0.9881	0.7565
115	GLOBAL_TPR_AT_1FPR	-	0.7568
120	chatgpt	0.9965	0.9712
120	cohere	0.9858	0.8573
120	cohere-chat	0.9908	0.8768
120	gpt2	0.9926	0.9006
120	gpt3	0.9953	0.9041
120	gpt4	0.9972	0.9727
120	llama-chat	0.9970	0.9561
120	mistral	0.9899	0.8700
120	mistral-chat	0.9974	0.9659
120	mpt	0.9849	0.6876
120	mpt-chat	0.9961	0.9430
120	MACRO_AVG	0.9930	0.9005
120	GLOBAL_TPR_AT_1FPR	-	0.8961
125	chatgpt	0.9960	0.9270
125	cohere	0.9858	0.8311
125	cohere-chat	0.9907	0.8450
125	gpt2	0.9918	0.8687
125	gpt3	0.9950	0.8853
125	gpt4	0.9965	0.9102
125	llama-chat	0.9964	0.9179
125	mistral	0.9880	0.8315
125	mistral-chat	0.9970	0.9358
125	mpt	0.9841	0.6201
125	mpt-chat	0.9960	0.9134
125	MACRO_AVG	0.9925	0.8624
125	GLOBAL_TPR_AT_1FPR	-	0.8576
130	chatgpt	0.9969	0.9521
130	cohere	0.9862	0.8502
130	cohere-chat	0.9913	0.8735
130	gpt2	0.9924	0.8828
130	gpt3	0.9957	0.9154
130	gpt4	0.9966	0.9431
130	llama-chat	0.9966	0.9256
130	mistral	0.9882	0.8278
130	mistral-chat	0.9975	0.9539
130	mpt	0.9847	0.7022
130	mpt-chat	0.9972	0.9469
130	MACRO_AVG	0.9930	0.8885
130	GLOBAL_TPR_AT_1FPR	-	0.8833
135	chatgpt	0.9851	0.1979
135	cohere	0.9777	0.3532
135	cohere-chat	0.9830	0.3381
135	gpt2	0.9861	0.4610
135	gpt3	0.9867	0.3598
135	gpt4	0.9823	0.1119
135	llama-chat	0.9833	0.1483
135	mistral	0.9826	0.5160
135	mistral-chat	0.9866	0.2551
135	mpt	0.9777	0.3663
135	mpt-chat	0.9889	0.4032
135	MACRO_AVG	0.9836	0.3192
135	GLOBAL_TPR_AT_1FPR	-	0.3329
140	chatgpt	0.9904	0.5634
140	cohere	0.9819	0.5794
140	cohere-chat	0.9872	0.6121
140	gpt2	0.9889	0.6904
140	gpt3	0.9916	0.6861
140	gpt4	0.9886	0.4128
140	llama-chat	0.9897	0.4994
140	mistral	0.9846	0.6856
140	mistral-chat	0.9920	0.6417
140	mpt	0.9815	0.4923
140	mpt-chat	0.9920	0.6808
140	MACRO_AVG	0.9880	0.5949
140	GLOBAL_TPR_AT_1FPR	-	0.6021
145	chatgpt	0.9951	0.8331
145	cohere	0.9857	0.7622
145	cohere-chat	0.9906	0.7997
145	gpt2	0.9908	0.8080
145	gpt3	0.9945	0.8030
145	gpt4	0.9948	0.8222
145	llama-chat	0.9955	0.8571
145	mistral	0.9872	0.7808
145	mistral-chat	0.9961	0.8695
145	mpt	0.9857	0.6108
145	mpt-chat	0.9948	0.8155
145	MACRO_AVG	0.9919	0.7965
145	GLOBAL_TPR_AT_1FPR	-	0.7946
150	chatgpt	0.9913	0.5672
150	cohere	0.9824	0.5311
150	cohere-chat	0.9867	0.5601
150	gpt2	0.9875	0.5910
150	gpt3	0.9912	0.6218
150	gpt4	0.9888	0.3776
150	llama-chat	0.9908	0.5264
150	mistral	0.9847	0.5934
150	mistral-chat	0.9924	0.6273
150	mpt	0.9818	0.4349
150	mpt-chat	0.9915	0.5780
150	MACRO_AVG	0.9881	0.5462
150	GLOBAL_TPR_AT_1FPR	-	0.5507
155	chatgpt	0.9938	0.7826
155	cohere	0.9850	0.6805
155	cohere-chat	0.9886	0.7196
155	gpt2	0.9886	0.7297
155	gpt3	0.9930	0.7432
155	gpt4	0.9924	0.6613
155	llama-chat	0.9933	0.7296
155	mistral	0.9857	0.7069
155	mistral-chat	0.9944	0.7975
155	mpt	0.9842	0.5752
155	mpt-chat	0.9938	0.7748
155	MACRO_AVG	0.9903	0.7183
155	GLOBAL_TPR_AT_1FPR	-	0.7187
160	chatgpt	0.9894	0.4908
160	cohere	0.9823	0.5315
160	cohere-chat	0.9864	0.5563
160	gpt2	0.9867	0.6287
160	gpt3	0.9908	0.6327
160	gpt4	0.9874	0.3331
160	llama-chat	0.9884	0.4110
160	mistral	0.9842	0.6088
160	mistral-chat	0.9905	0.5701
160	mpt	0.9821	0.5401
160	mpt-chat	0.9910	0.6204
160	MACRO_AVG	0.9872	0.5385
160	GLOBAL_TPR_AT_1FPR	-	0.5471
165	chatgpt	0.9861	0.5297
165	cohere	0.9772	0.5296
165	cohere-chat	0.9812	0.5470
165	gpt2	0.9826	0.5752
165	gpt3	0.9845	0.5857
165	gpt4	0.9853	0.4663
165	llama-chat	0.9863	0.5335
165	mistral	0.9797	0.5674
165	mistral-chat	0.9875	0.6050
165	mpt	0.9717	0.4370
165	mpt-chat	0.9847	0.4902
165	MACRO_AVG	0.9824	0.5333
165	GLOBAL_TPR_AT_1FPR	-	0.5339
170	chatgpt	0.9966	0.8870
170	cohere	0.9873	0.7805
170	cohere-chat	0.9913	0.7888
170	gpt2	0.9916	0.8185
170	gpt3	0.9949	0.8297
170	gpt4	0.9975	0.9353
170	llama-chat	0.9977	0.9478
170	mistral	0.9889	0.7872
170	mistral-chat	0.9971	0.9028
170	mpt	0.9835	0.6789
170	mpt-chat	0.9954	0.8351
170	MACRO_AVG	0.9929	0.8356
170	GLOBAL_TPR_AT_1FPR	-	0.8333
175	chatgpt	0.9988	0.9936
175	cohere	0.9882	0.8700
175	cohere-chat	0.9934	0.8922
175	gpt2	0.9936	0.8980
175	gpt3	0.9974	0.9414
175	gpt4	0.9991	0.9970
175	llama-chat	0.9990	0.9854
175	mistral	0.9909	0.8523
175	mistral-chat	0.9989	0.9867
175	mpt	0.9868	0.8258
175	mpt-chat	0.9981	0.9657
175	MACRO_AVG	0.9949	0.9280
175	GLOBAL_TPR_AT_1FPR	-	0.9250
180	chatgpt	0.9941	0.8930
180	cohere	0.9856	0.7738
180	cohere-chat	0.9899	0.8004
180	gpt2	0.9911	0.8411
180	gpt3	0.9943	0.8827
180	gpt4	0.9913	0.7249
180	llama-chat	0.9931	0.8216
180	mistral	0.9881	0.8117
180	mistral-chat	0.9951	0.9095
180	mpt	0.9836	0.7189
180	mpt-chat	0.9944	0.8873
180	MACRO_AVG	0.9910	0.8241
180	GLOBAL_TPR_AT_1FPR	-	0.8269
185	chatgpt	0.9988	0.9970
185	cohere	0.9898	0.8948
185	cohere-chat	0.9944	0.9240
185	gpt2	0.9934	0.9250
185	gpt3	0.9981	0.9793
185	gpt4	0.9986	0.9985
185	llama-chat	0.9988	0.9964
185	mistral	0.9915	0.8839
185	mistral-chat	0.9990	0.9949
185	mpt	0.9886	0.8715
185	mpt-chat	0.9984	0.9826
185	MACRO_AVG	0.9954	0.9498
185	GLOBAL_TPR_AT_1FPR	-	0.9473
190	chatgpt	0.9988	0.9970
190	cohere	0.9898	0.8948
190	cohere-chat	0.9944	0.9240
190	gpt2	0.9934	0.9250
190	gpt3	0.9981	0.9793
190	gpt4	0.9986	0.9985
190	llama-chat	0.9988	0.9964
190	mistral	0.9915	0.8839
190	mistral-chat	0.9990	0.9949
190	mpt	0.9886	0.8715
190	mpt-chat	0.9984	0.9826
190	MACRO_AVG	0.9954	0.9498
190	GLOBAL_TPR_AT_1FPR	-	0.9473
195	chatgpt	0.9988	0.9970
195	cohere	0.9898	0.8948
195	cohere-chat	0.9944	0.9240
195	gpt2	0.9934	0.9250
195	gpt3	0.9981	0.9793
195	gpt4	0.9986	0.9985
195	llama-chat	0.9988	0.9964
195	mistral	0.9915	0.8839
195	mistral-chat	0.9990	0.9949
195	mpt	0.9886	0.8715
195	mpt-chat	0.9984	0.9826
195	MACRO_AVG	0.9954	0.9498
195	GLOBAL_TPR_AT_1FPR	-	0.9473
200	chatgpt	0.9988	0.9970
200	cohere	0.9898	0.8948
200	cohere-chat	0.9944	0.9240
200	gpt2	0.9934	0.9250
200	gpt3	0.9981	0.9793
200	gpt4	0.9986	0.9985
200	llama-chat	0.9988	0.9964
200	mistral	0.9915	0.8839
200	mistral-chat	0.9990	0.9949
200	mpt	0.9886	0.8715
200	mpt-chat	0.9984	0.9826
200	MACRO_AVG	0.9954	0.9498
200	GLOBAL_TPR_AT_1FPR	-	0.9473
