step	generator	AUROC	TPR_at_1pct_FPR
115	GLOBAL_TPR_AT_1FPR	-	0.8940
120	chatgpt	0.9966	0.9865
120	cohere	0.9842	0.8577
120	cohere-chat	0.9912	0.8873
120	gpt2	0.9938	0.8997
120	gpt3	0.9941	0.8932
120	gpt4	0.9975	0.9944
120	llama-chat	0.9963	0.9559
120	mistral	0.9899	0.8631
120	mistral-chat	0.9967	0.9685
120	mpt	0.9772	0.6417
120	mpt-chat	0.9965	0.9591
120	MACRO_AVG	0.9922	0.9006
120	GLOBAL_TPR_AT_1FPR	-	0.8942
125	chatgpt	0.9978	0.9929
125	cohere	0.9845	0.8629
125	cohere-chat	0.9919	0.8997
125	gpt2	0.9956	0.9374
125	gpt3	0.9961	0.9218
125	gpt4	0.9985	0.9981
125	llama-chat	0.9977	0.9748
125	mistral	0.9920	0.8927
125	mistral-chat	0.9980	0.9818
125	mpt	0.9849	0.8080
125	mpt-chat	0.9981	0.9837
125	MACRO_AVG	0.9941	0.9322
125	GLOBAL_TPR_AT_1FPR	-	0.9315
130	chatgpt	0.9948	0.8429
130	cohere	0.9841	0.7341
130	cohere-chat	0.9898	0.7694
130	gpt2	0.9928	0.7824
130	gpt3	0.9926	0.7538
130	gpt4	0.9961	0.9117
130	llama-chat	0.9941	0.7571
130	mistral	0.9883	0.7505
130	mistral-chat	0.9950	0.8292
130	mpt	0.9804	0.5467
130	mpt-chat	0.9957	0.8775
130	MACRO_AVG	0.9912	0.7778
130	GLOBAL_TPR_AT_1FPR	-	0.7708
135	chatgpt	0.9997	0.9959
135	cohere	0.9856	0.8936
135	cohere-chat	0.9927	0.9214
135	gpt2	0.9955	0.9400
135	gpt3	0.9988	0.9789
135	gpt4	0.9999	0.9989
135	llama-chat	0.9999	0.9987
135	mistral	0.9911	0.8842
135	mistral-chat	0.9998	0.9957
135	mpt	0.9860	0.8832
135	mpt-chat	0.9995	0.9912
135	MACRO_AVG	0.9953	0.9529
135	GLOBAL_TPR_AT_1FPR	-	0.9515
140	chatgpt	0.9997	0.9959
140	cohere	0.9856	0.8936
140	cohere-chat	0.9927	0.9214
140	gpt2	0.9955	0.9400
140	gpt3	0.9988	0.9789
140	gpt4	0.9999	0.9989
140	llama-chat	0.9999	0.9987
140	mistral	0.9911	0.8842
140	mistral-chat	0.9998	0.9957
140	mpt	0.9860	0.8832
140	mpt-chat	0.9995	0.9912
140	MACRO_AVG	0.9953	0.9529
140	GLOBAL_TPR_AT_1FPR	-	0.9515
145	chatgpt	0.9997	0.9959
145	cohere	0.9856	0.8936
145	cohere-chat	0.9927	0.9214
145	gpt2	0.9955	0.9400
145	gpt3	0.9988	0.9789
145	gpt4	0.9999	0.9989
145	llama-chat	0.9999	0.9987
145	mistral	0.9911	0.8842
145	mistral-chat	0.9998	0.9957
145	mpt	0.9860	0.8832
145	mpt-chat	0.9995	0.9912
145	MACRO_AVG	0.9953	0.9529
145	GLOBAL_TPR_AT_1FPR	-	0.9515
150	chatgpt	0.9997	0.9959
150	cohere	0.9856	0.8936
150	cohere-chat	0.9927	0.9214
150	gpt2	0.9955	0.9400
150	gpt3	0.9988	0.9789
150	gpt4	0.9999	0.9989
150	llama-chat	0.9999	0.9987
150	mistral	0.9911	0.8842
150	mistral-chat	0.9998	0.9957
150	mpt	0.9860	0.8832
150	mpt-chat	0.9995	0.9912
150	MACRO_AVG	0.9953	0.9529
150	GLOBAL_TPR_AT_1FPR	-	0.9515
155	chatgpt	0.9997	0.9959
155	cohere	0.9856	0.8936
155	cohere-chat	0.9927	0.9214
155	gpt2	0.9955	0.9400
155	gpt3	0.9988	0.9789
